document_id,domain,chunk_id,doc_name,chunk_index,text_chars,created_at
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_679,政策法规_CCAR-92部.txt,163,143,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_681,政策法规_CCAR-92部.txt,164,74,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_683,政策法规_CCAR-92部.txt,165,337,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_685,政策法规_CCAR-92部.txt,166,305,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_687,政策法规_CCAR-92部.txt,167,277,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_689,政策法规_CCAR-92部.txt,168,48,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_691,政策法规_CCAR-92部.txt,169,135,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_693,政策法规_CCAR-92部.txt,170,106,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_695,政策法规_CCAR-92部.txt,171,122,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_697,政策法规_CCAR-92部.txt,172,187,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_699,政策法规_CCAR-92部.txt,173,186,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_701,政策法规_CCAR-92部.txt,174,186,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_703,政策法规_CCAR-92部.txt,175,122,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_705,政策法规_CCAR-92部.txt,176,62,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_707,政策法规_CCAR-92部.txt,177,368,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_709,政策法规_CCAR-92部.txt,178,110,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_1001,政策法规_CCAR-92部.txt,179,730,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_1003,政策法规_CCAR-92部.txt,180,73,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_1005,政策法规_CCAR-92部.txt,181,367,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_1007,政策法规_CCAR-92部.txt,182,245,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_1009,政策法规_CCAR-92部.txt,183,542,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_1011,政策法规_CCAR-92部.txt,184,356,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_1013,政策法规_CCAR-92部.txt,185,221,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_1015,政策法规_CCAR-92部.txt,186,245,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_1017,政策法规_CCAR-92部.txt,187,54,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_1019,政策法规_CCAR-92部.txt,188,282,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_1021,政策法规_CCAR-92部.txt,189,67,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_1101,政策法规_CCAR-92部.txt,190,44,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_1103,政策法规_CCAR-92部.txt,191,25,2026-06-06 07:24:48
doc_0fe871347112,regulation,regulation:uas_training_org_spec:preface_000:af0bd7dc20,政策法规_《民用中小型无人驾驶航空器操控员训练机构规范》.txt,0,993,2026-06-06 07:24:48
doc_0fe871347112,regulation,regulation:uas_training_org_spec:preface_001:800502756a,政策法规_《民用中小型无人驾驶航空器操控员训练机构规范》.txt,1,991,2026-06-06 07:24:48
doc_0fe871347112,regulation,regulation:uas_training_org_spec:preface_002:f2efce3e68,政策法规_《民用中小型无人驾驶航空器操控员训练机构规范》.txt,2,130,2026-06-06 07:24:48
doc_0fe871347112,regulation,regulation:uas_training_org_spec:clause_001,政策法规_《民用中小型无人驾驶航空器操控员训练机构规范》.txt,3,211,2026-06-06 07:24:48
doc_0fe871347112,regulation,regulation:uas_training_org_spec:clause_002,政策法规_《民用中小型无人驾驶航空器操控员训练机构规范》.txt,4,73,2026-06-06 07:24:48
doc_0fe871347112,regulation,regulation:uas_training_org_spec:clause_003,政策法规_《民用中小型无人驾驶航空器操控员训练机构规范》.txt,5,23,2026-06-06 07:24:48
doc_0fe871347112,regulation,regulation:uas_training_org_spec:clause_003_001,政策法规_《民用中小型无人驾驶航空器操控员训练机构规范》.txt,6,75,2026-06-06 07:24:48
doc_0fe871347112,regulation,regulation:uas_training_org_spec:clause_003_002,政策法规_《民用中小型无人驾驶航空器操控员训练机构规范》.txt,7,112,2026-06-06 07:24:48
doc_0fe871347112,regulation,regulation:uas_training_org_spec:clause_003_003,政策法规_《民用中小型无人驾驶航空器操控员训练机构规范》.txt,8,65,2026-06-06 07:24:48
doc_0fe871347112,regulation,regulation:uas_training_org_spec:clause_003_004,政策法规_《民用中小型无人驾驶航空器操控员训练机构规范》.txt,9,60,2026-06-06 07:24:48
doc_0fe871347112,regulation,regulation:uas_training_org_spec:clause_003_005,政策法规_《民用中小型无人驾驶航空器操控员训练机构规范》.txt,10,99,2026-06-06 07:24:48
doc_0fe871347112,regulation,regulation:uas_training_org_spec:clause_003_006,政策法规_《民用中小型无人驾驶航空器操控员训练机构规范》.txt,11,45,2026-06-06 07:24:48
doc_0fe871347112,regulation,regulation:uas_training_org_spec:clause_003_007,政策法规_《民用中小型无人驾驶航空器操控员训练机构规范》.txt,12,114,2026-06-06 07:24:48
doc_0fe871347112,regulation,regulation:uas_training_org_spec:clause_003_008,政策法规_《民用中小型无人驾驶航空器操控员训练机构规范》.txt,13,65,2026-06-06 07:24:48
